[16621, 22053]
vector dimension: 8

preprocess finished.

Epoch: 1,	Loss: 44.85114669799805

Epoch: 50,	Loss: 31.78271484375

Epoch: 100,	Loss: 26.403818130493164

Epoch: 150,	Loss: 10.473000526428223

Epoch: 200,	Loss: 4.300236225128174

Epoch: 250,	Loss: 0.9965768456459045

Epoch: 300,	Loss: 1.9440690279006958

Epoch: 350,	Loss: 0.1314467042684555

Epoch: 400,	Loss: 1.7121273279190063

Epoch: 450,	Loss: 0.15866932272911072

Epoch: 500,	Loss: 0.7275069952011108

Epoch: 550,	Loss: 1.8667289018630981

Epoch: 600,	Loss: 3.2783825397491455

Epoch: 650,	Loss: 3.5059852600097656

Epoch: 700,	Loss: 3.294959783554077

Epoch: 750,	Loss: 1.133437156677246

Epoch: 800,	Loss: 6.110869407653809

Epoch: 850,	Loss: 4.274160861968994

Epoch: 900,	Loss: 0.22610895335674286

Epoch: 950,	Loss: 0.9655778408050537

Epoch: 1000,	Loss: 0.3529201149940491

Epoch: 1050,	Loss: 0.31249868869781494

Epoch: 1100,	Loss: 0.6615328788757324

Epoch: 1150,	Loss: 0.08840937912464142

Epoch: 1200,	Loss: 7.105958938598633

Epoch: 1250,	Loss: 5.877389430999756

Epoch: 1300,	Loss: 2.3680856227874756

Epoch: 1350,	Loss: 1.0949283838272095

Epoch: 1400,	Loss: 1.439825177192688

Epoch: 1450,	Loss: 0.4708123803138733

Epoch: 1500,	Loss: 2.523106336593628

Epoch: 1550,	Loss: 4.03426456451416

Epoch: 1600,	Loss: 4.242328643798828

Epoch: 1650,	Loss: 3.3843674659729004

Epoch: 1700,	Loss: 4.2812180519104

Epoch: 1750,	Loss: 4.497114181518555

Epoch: 1800,	Loss: 3.7897820472717285

Epoch: 1850,	Loss: 3.6139743328094482

Epoch: 1900,	Loss: 4.408367156982422

Epoch: 1950,	Loss: 3.8089964389801025

Epoch: 2000,	Loss: 4.462450981140137

Best Epoch: 892,	Loss: 0.0013978417264297605

train finished.
	error rate: 0.15

test finished.
