
preprocess finished.

Epoch: 1,	Loss: 94.79875946044922

Epoch: 50,	Loss: 69.43534851074219

Epoch: 100,	Loss: 52.92974853515625

Epoch: 150,	Loss: 42.20136642456055

Epoch: 200,	Loss: 31.418195724487305

Epoch: 250,	Loss: 23.660335540771484

Epoch: 300,	Loss: 20.914823532104492

Epoch: 350,	Loss: 16.125520706176758

Epoch: 400,	Loss: 15.270910263061523

Epoch: 450,	Loss: 14.555619239807129

Epoch: 500,	Loss: 11.58960247039795

Epoch: 550,	Loss: 11.000041007995605

Epoch: 600,	Loss: 10.406561851501465

Epoch: 650,	Loss: 9.878061294555664

Epoch: 700,	Loss: 8.580842971801758

Epoch: 750,	Loss: 7.733508110046387

Epoch: 800,	Loss: 7.341323375701904

Epoch: 850,	Loss: 7.138617992401123

Epoch: 900,	Loss: 6.739958763122559

Epoch: 950,	Loss: 5.1499738693237305

Epoch: 1000,	Loss: 4.104947090148926

Epoch: 1050,	Loss: 3.3416478633880615

Epoch: 1100,	Loss: 3.2472078800201416

Epoch: 1150,	Loss: 3.0131306648254395

Epoch: 1200,	Loss: 2.8793962001800537

Epoch: 1250,	Loss: 2.67692232131958

Epoch: 1300,	Loss: 1.1838446855545044

Epoch: 1350,	Loss: 1.057721734046936

Epoch: 1400,	Loss: 0.9710712432861328

Epoch: 1450,	Loss: 0.8172340393066406

Epoch: 1500,	Loss: 0.9392358064651489

Epoch: 1550,	Loss: 0.8486390113830566

Epoch: 1600,	Loss: 0.8158648014068604

Epoch: 1650,	Loss: 0.3825761675834656

Epoch: 1700,	Loss: 0.3991130590438843

Epoch: 1750,	Loss: 0.4073881506919861

Epoch: 1800,	Loss: 0.4231797754764557

Epoch: 1850,	Loss: 0.4357927739620209

Epoch: 1900,	Loss: 0.4499829113483429

Epoch: 1950,	Loss: 0.4648725390434265

Epoch: 2000,	Loss: 0.4927312433719635

Best Epoch: 1617,	Loss: 0.3742818236351013

train finished.
	error rate: 0.08

test finished.
