[16621, 22053]
vector dimension: 7972

preprocess finished.

Epoch: 1,	Loss: 186.67550659179688

Epoch: 50,	Loss: 139.16497802734375

Epoch: 100,	Loss: 110.53411102294922

Epoch: 150,	Loss: 90.2964859008789

Epoch: 200,	Loss: 83.27285766601562

Epoch: 250,	Loss: 78.34429168701172

Epoch: 300,	Loss: 71.00669860839844

Epoch: 350,	Loss: 62.32210922241211

Epoch: 400,	Loss: 60.10102081298828

Epoch: 450,	Loss: 55.295166015625

Epoch: 500,	Loss: 53.55704116821289

Epoch: 550,	Loss: 50.694480895996094

Epoch: 600,	Loss: 47.228389739990234

Epoch: 650,	Loss: 46.041866302490234

Epoch: 700,	Loss: 43.665794372558594

Epoch: 750,	Loss: 42.5308837890625

Epoch: 800,	Loss: 42.430625915527344

Epoch: 850,	Loss: 39.909854888916016

Epoch: 900,	Loss: 39.49142074584961

Epoch: 950,	Loss: 38.62347412109375

Epoch: 1000,	Loss: 37.73356246948242

Epoch: 1050,	Loss: 37.31343460083008

Epoch: 1100,	Loss: 35.90936279296875

Epoch: 1150,	Loss: 35.634647369384766

Epoch: 1200,	Loss: 34.62884521484375

Epoch: 1250,	Loss: 34.12688446044922

Epoch: 1300,	Loss: 33.676612854003906

Epoch: 1350,	Loss: 33.388511657714844

Epoch: 1400,	Loss: 33.31582260131836

Epoch: 1450,	Loss: 33.007015228271484

Epoch: 1500,	Loss: 31.129941940307617

Epoch: 1550,	Loss: 30.948997497558594

Epoch: 1600,	Loss: 30.96384048461914

Epoch: 1650,	Loss: 30.974409103393555

Epoch: 1700,	Loss: 30.410673141479492

Epoch: 1750,	Loss: 29.997486114501953

Epoch: 1800,	Loss: 29.969650268554688

Epoch: 1850,	Loss: 29.640077590942383

Epoch: 1900,	Loss: 29.65178680419922

Epoch: 1950,	Loss: 29.649080276489258

Epoch: 2000,	Loss: 27.97669792175293

Best Epoch: 2000,	Loss: 27.97669792175293

train finished.
	error rate: 0.05

test finished.
