[16621, 33242]
vector dimension: 8

preprocess finished.

Epoch: 1,	Loss: 44.85115051269531

Epoch: 50,	Loss: 31.15449333190918

Epoch: 100,	Loss: 24.97340965270996

Epoch: 150,	Loss: 22.281082153320312

Epoch: 200,	Loss: 21.013757705688477

Epoch: 250,	Loss: 13.266972541809082

Epoch: 300,	Loss: 8.011563301086426

Epoch: 350,	Loss: 7.23758602142334

Epoch: 400,	Loss: 5.920309066772461

Epoch: 450,	Loss: 5.094522953033447

Epoch: 500,	Loss: 2.67846417427063

Epoch: 550,	Loss: 2.8017587661743164

Epoch: 600,	Loss: 1.2410852909088135

Epoch: 650,	Loss: 0.879197895526886

Epoch: 700,	Loss: 0.7247970104217529

Epoch: 750,	Loss: 0.8185057640075684

Epoch: 800,	Loss: 1.1097933053970337

Epoch: 850,	Loss: 0.0021569777745753527

Epoch: 900,	Loss: 0.0019883892964571714

Epoch: 950,	Loss: 0.07555991411209106

Epoch: 1000,	Loss: 0.7483941912651062

Epoch: 1050,	Loss: 0.5107288956642151

Epoch: 1100,	Loss: 1.612497091293335

Epoch: 1150,	Loss: 1.4467324018478394

Epoch: 1200,	Loss: 1.3621504306793213

Epoch: 1250,	Loss: 0.5250570774078369

Epoch: 1300,	Loss: 0.0022260837722569704

Epoch: 1350,	Loss: 0.0023486956488341093

Epoch: 1400,	Loss: 0.28626975417137146

Epoch: 1450,	Loss: 1.9254364967346191

Epoch: 1500,	Loss: 0.0020657589193433523

Epoch: 1550,	Loss: 0.0032274634577333927

Epoch: 1600,	Loss: 0.0034489219542592764

Epoch: 1650,	Loss: 0.0034464746713638306

Epoch: 1700,	Loss: 0.00344268511980772

Epoch: 1750,	Loss: 0.0035141801927238703

Epoch: 1800,	Loss: 0.004465970676392317

Epoch: 1850,	Loss: 0.003075990127399564

Epoch: 1900,	Loss: 0.0029278071597218513

Epoch: 1950,	Loss: 0.0026971609331667423

Epoch: 2000,	Loss: 0.8966531753540039

Best Epoch: 826,	Loss: 0.0016863875789567828

train finished.
	error rate: 0.51

test finished.
