[16621, 33242]
vector dimension: 8

preprocess finished.

Epoch: 1,	Loss: 37.015384674072266

Epoch: 50,	Loss: 28.505308151245117

Epoch: 100,	Loss: 14.847009658813477

Epoch: 150,	Loss: 8.329242706298828

Epoch: 200,	Loss: 4.312727928161621

Epoch: 250,	Loss: 2.376065254211426

Epoch: 300,	Loss: 2.1230385303497314

Epoch: 350,	Loss: 2.3615541458129883

Epoch: 400,	Loss: 1.0030333995819092

Epoch: 450,	Loss: 1.3956657648086548

Epoch: 500,	Loss: 1.3975669145584106

Epoch: 550,	Loss: 0.6818836331367493

Epoch: 600,	Loss: 0.7270076274871826

Epoch: 650,	Loss: 0.588383674621582

Epoch: 700,	Loss: 0.9143025875091553

Epoch: 750,	Loss: 1.822432518005371

Epoch: 800,	Loss: 1.9472956657409668

Epoch: 850,	Loss: 1.350701928138733

Epoch: 900,	Loss: 1.374575138092041

Epoch: 950,	Loss: 1.0779449939727783

Epoch: 1000,	Loss: 1.2658544778823853

Epoch: 1050,	Loss: 1.4506947994232178

Epoch: 1100,	Loss: 1.4713159799575806

Epoch: 1150,	Loss: 2.029320001602173

Epoch: 1200,	Loss: 1.7811721563339233

Epoch: 1250,	Loss: 2.2700295448303223

Epoch: 1300,	Loss: 2.4281129837036133

Epoch: 1350,	Loss: 2.659410238265991

Epoch: 1400,	Loss: 2.3657143115997314

Epoch: 1450,	Loss: 2.215618848800659

Epoch: 1500,	Loss: 2.197237014770508

Epoch: 1550,	Loss: 2.196841239929199

Epoch: 1600,	Loss: 1.4929265975952148

Epoch: 1650,	Loss: 2.4625813961029053

Epoch: 1700,	Loss: 3.909454584121704

Epoch: 1750,	Loss: 1.800730586051941

Epoch: 1800,	Loss: 2.3985509872436523

Epoch: 1850,	Loss: 2.170609474182129

Epoch: 1900,	Loss: 1.9734513759613037

Epoch: 1950,	Loss: 1.9807919263839722

Epoch: 2000,	Loss: 2.5247113704681396

Best Epoch: 382,	Loss: 0.11338914185762405

train finished.
	error rate: 0.15

test finished.
