[16621, 33242]
vector dimension: 8

preprocess finished.

Epoch: 1,	Loss: 42.239227294921875

Epoch: 50,	Loss: 31.47581672668457

Epoch: 100,	Loss: 21.144662857055664

Epoch: 150,	Loss: 17.00461196899414

Epoch: 200,	Loss: 14.9404878616333

Epoch: 250,	Loss: 15.011510848999023

Epoch: 300,	Loss: 16.136085510253906

Epoch: 350,	Loss: 16.950111389160156

Epoch: 400,	Loss: 17.651611328125

Epoch: 450,	Loss: 19.662458419799805

Epoch: 500,	Loss: 19.845401763916016

Epoch: 550,	Loss: 18.950029373168945

Epoch: 600,	Loss: 20.52839469909668

Epoch: 650,	Loss: 21.29269027709961

Epoch: 700,	Loss: 21.38622283935547

Epoch: 750,	Loss: 22.034589767456055

Epoch: 800,	Loss: 21.30423927307129

Epoch: 850,	Loss: 20.643966674804688

Epoch: 900,	Loss: 19.259580612182617

Epoch: 950,	Loss: 19.588903427124023

Epoch: 1000,	Loss: 19.5485782623291

Epoch: 1050,	Loss: 20.71144676208496

Epoch: 1100,	Loss: 21.282855987548828

Epoch: 1150,	Loss: 21.06058692932129

Epoch: 1200,	Loss: 21.095251083374023

Epoch: 1250,	Loss: 19.98702621459961

Epoch: 1300,	Loss: 19.10837173461914

Epoch: 1350,	Loss: 18.68589210510254

Epoch: 1400,	Loss: 18.441131591796875

Epoch: 1450,	Loss: 18.106351852416992

Epoch: 1500,	Loss: 17.95440101623535

Epoch: 1550,	Loss: 17.950210571289062

Epoch: 1600,	Loss: 19.26970672607422

Epoch: 1650,	Loss: 21.71160316467285

Epoch: 1700,	Loss: 22.152360916137695

Epoch: 1750,	Loss: 20.14781379699707

Epoch: 1800,	Loss: 20.115026473999023

Epoch: 1850,	Loss: 20.114078521728516

Epoch: 1900,	Loss: 20.11327362060547

Epoch: 1950,	Loss: 20.112442016601562

Epoch: 2000,	Loss: 18.18052101135254

Best Epoch: 203,	Loss: 14.92004680633545

train finished.
	error rate: 0.51

test finished.
